K,a
10957421,0.0003873174670230398
10957723,0.0
10958104,0.0
10958289,0.0
10958586,0.01924382940108893
10958696,0.009165240125188863
10958703,0.00805479120631537
10958750,0.0006930650236111848
10959293,0.0
10960180,0.01446970440040309
10961036,0.0037187559833780446
10961107,0.0008680967038809143
10961214,0.0012626182415362822
10961648,0.0032970533047246412
10961769,0.005270754716981132
10962223,0.007762201030927836
10962848,0.0
10962859,0.000972797253218884
10962860,0.0
10962876,0.0
10962909,0.0013314269299993008
10962981,0.027182936337039207
10963008,0.0
10963011,0.0
10963014,0.0
10963015,0.0
10963117,0.03145532222222223
10963482,0.0006869948374913782
10963483,0.00042948028251076466
10963671,0.0011536716627956285
10963683,0.0006440576828669612
10963700,0.005585106541992579
10963782,-0.10482976190476193
10963785,0.0
10963786,0.02524495530012772
10964657,0.0
10964658,0.0
10964659,0.0
10964670,0.0
10964671,0.0
10965128,0.005252417352941175
10965899,0.0019174720812182744
10966282,0.0012090666332665331
10966557,0.0010564257661492007
10967617,0.0
10967811,0.024794432222023682
10968114,0.0043318
10968478,0.000827623702971432
10968623,0.0025936990176635196
10969117,0.0
10969278,0.001532107843137255
10969391,0.006142356552538371
10969805,0.0014708675471582118
10969855,0.0013973712121212118
10970539,0.0
10970937,0.0015778607050173012
10970945,0.0003927415439119896
10971083,0.0007324716693562848
10971175,-0.0004291518518518518
10971220,0.0008960838513283378
10971401,0.0
10971768,0.004977763419483101
10971923,0.019837535993361452
10972071,0.0016733168627450982
10972289,0.0
10972740,0.0035546600000000003
10973066,0.0016807662014735845
10973077,0.0017879003078764533
10973676,0.003806651287966167
10973677,0.00020256733714479704
10975022,0.0
10975306,0.0007721907310726217
10975622,0.0008412825839912291
10975650,0.0007959972647326237
10975739,0.0006237163303739575
10975963,0.0007374148539465507
10976186,0.02566636808298727
10976272,0.0788125144117647
10976439,0.0
10976738,0.00030800140318054247
10977121,0.0013321431956356835
10977545,0.0007546416666666667
10977669,0.0
10977680,0.0
10977964,0.0003950391416331401
10978157,0.000245991947569462
10980677,5.663594029850745e-05
10980711,0.0005399253639904574
10981157,0.0006351987024957459
10981182,0.0
10981223,0.00035379243837016224
10981314,0.0
10981341,0.0
10981695,0.0006904114214937789
10982954,0.0
10983407,0.00022641037089793457
10983480,0.0012455652271704904
10984174,0.0005282308709616474
10985099,0.0012170901517204009
10985140,0.0
10985654,0.040775923332295884
10985746,0.034083498969002465
10985748,0.03331710705848811
10985823,0.002170863979848867
10986196,0.0008141500176681159
10986532,0.049041533119658136
10986533,0.04084268162393163
10988162,0.011018226883305653
10988306,0.0014598888503410516
10988449,0.000461583700767897
10988604,0.0009635461137897782
10989056,0.0011778719841269842
10989209,0.0020668719165085393
10989623,0.05106430722619156
10990011,0.059000958750000006
10990046,0.03472275617472953
10990047,0.04021087146980005
10990048,0.0690699842589741
10990094,0.0
10990206,0.0379413211442417
10990207,0.03867688625226378
10990208,0.036701489704905575
10990209,0.026779802464836425
10990210,0.03601373445247791
10990212,0.03467458978813764
10990217,0.032453952458201756
10990218,0.03420648094315246
10990221,0.02943503940533763
10990222,0.03669929453262786
10990223,0.02628936868686868
10990224,0.035110833440335554
10990225,0.036321547420576535
10990227,0.03354845373017321
10990272,0.06567380144032921
10990276,0.07128034332436435
10990277,0.07326134617123226
10990281,0.03956124493581296
10990282,0.04005845613670956
10990288,0.04057887845904622
10990289,0.037434356416275426
10990302,0.0
10990438,0.0006330273246031166
10990525,0.0010058626512464161
10991494,0.05158281393494898
10991724,0.0007513894322330371
10991906,0.0011256768290111745
10991907,0.0017142857142857142
10992117,0.0004980598131803334
10992124,0.0008827848627420799
10992173,0.0009687570456754132
10992713,0.0
10993040,0.010107698840342039
10994153,0.00033645273341881336
10994198,0.0
10994393,0.0008636420073841104
10994836,0.0
10995217,-0.0005806153846153846
10995492,0.0005983007840420908
10996134,0.0
10996525,0.0008243173116784939
10996672,0.0
10996900,0.0020323176994767565
10997060,0.0003273690820101912
10997138,0.0008483613092284231
10997163,0.0022626378529869095
10997240,0.000883854429687927
10997788,-0.0006656433899101427
10997924,0.0
10998466,0.005128189016472745
10998934,0.0011826987599410186
10998935,0.0006124649122807018
10998936,0.00107415
10998950,0.0
10999002,0.0010610173333333332
10999144,0.0006094111549691149
10999580,0.0014534708269336519
10999678,0.00013353361344537815
10999733,0.0009822717125498276
10999735,0.0005202670615068108
10999744,0.0007159073622047244
10999846,-3.4602076124567473e-06
10999883,0.0009266738662694473
11000008,0.0
11000111,1.541024990435918e-05
11000119,0.0002339070508141048
11000314,0.0027231713539634422
11000566,0.0031333270398481968
11000854,0.0018655427927927928
11001012,0.0003812486836293476
11001047,0.00029013593220338985
11001157,0.0011267399401499337
11001698,-0.0009688113744075828
11001704,0.0
11001706,0.004596357172926704
11001837,0.0023191321428571426
11001999,5.24178431372549e-05
11002422,0.01956872877358491
11002430,0.0
11002431,0.0
11002442,0.0003907201488679831
11002443,0.0005311407243351762
11002519,0.027480913901345293
11002808,0.0022113266235641756
11003259,0.000459144945798701
11003306,0.00019066620402498265
11003335,0.0
11003385,0.0003350522246337493
11003391,0.0003831912991656734
11003453,0.002665158098887161
11003463,0.00414353
11003464,0.008381966666666667
11003465,0.004736469571230981
11003466,0.006865660000000001
11003598,0.0
11003849,0.0
11004220,0.001595476430976431
11004224,0.0030990227081581162
11004256,0.0
11004633,0.0
11005013,0.01741734605149239
11006069,0.0010004536363636366
11006316,0.009669346528889537
11006628,0.0009858804059521208
11006774,0.029969663052996393
11006775,0.03783866010353115
11006776,0.039727744542401355
11006777,0.033242400928625425
11006778,0.039388598839803654
11006779,0.04767913194444444
11006971,0.0013022896193771627
11007022,0.0014228512123004142
11007134,0.0016214168300653594
11007218,0.010001233749260664
11007382,0.0
11007843,0.0008591215063186053
11007972,-0.0002484916666666667
11008117,0.0001186886094962588
11008600,0.0
11008956,0.0006797800171526587
11009538,-7.86376923076923e-05
11009621,0.0
11009655,0.0009365152777777777
11009668,0.0009700070932646002
11010384,0.0004328819046262332
11010454,0.0014044024061435055
11010702,0.0028595737704918034
11010740,0.00526932899869961
11010808,0.0
11010820,0.025986263677130052
11011442,-0.00023335384615384615
11011443,-0.0003574
11011523,0.0005124703810191401
11011680,0.0010113443032768277
11012152,0.00026940321743642963
11012298,0.00340575
11012407,0.0012526780527477635
11016412,0.0013829495016725898
11016416,0.006708534602784603
11017634,0.0007622857142857143
11017665,0.0012840750842646798
11017794,0.001287447297918978
11017802,0.0012785205454545457
11018093,0.0010786558650905185
11018259,0.004819594302191133
11018699,0.001004338878832285
11019389,0.0007611223842478168
11019416,0.002995023809523809
11019440,0.0006854354915590865
11019472,0.0014948325878956009
11019661,0.0005023462290847624
11019780,0.0014228332637626555
11019881,-0.0006335142857142858
11020003,0.00040078634298693923
11020193,0.0007911701236031155
11020555,0.0
11020942,0.0
11020966,0.0
11021349,-0.001364636363636364
11021813,0.0006117045567713187
11021952,0.0017967005076142133
11021959,0.0
11022163,0.0
11022177,0.0021275494500779474
11022443,-0.00014848
11022520,-7.690105787181083e-05
11022597,0.039083996116776036
11022598,0.040742344124700236
11022662,0.0004233510843148401
11022791,0.002441715766766477
11022862,0.04012746709316861
11022863,0.041687014358108114
11022864,0.0434570644497115
11022866,0.038717907286371346
11022869,0.03820643768768769
11022880,0.04020543345543346
11022881,0.050923495370370365
11022888,0.01591120878437228
11022903,0.004688973945582292
11023054,-0.0004047931034482759
11023770,0.0
11024103,0.001367471
11024115,0.00010439825581395347
11026183,0.0014232472108044627
11026184,0.001622274311935718
11026352,0.0006811242194864711
11026355,0.0010732736010985238
11026370,0.0011914995351539803
11026372,0.0007931721535103675
11026756,0.0011570640000000002
11026843,0.005289333333333333
11026845,0.0062306666666666665
11026891,0.0047830534777651085
11027173,0.0005407556097560976
11027256,0.019981843777216773
11027322,0.0006161165475536009
11027431,0.0006868094130524011
11028322,0.00021921540653829335
11028325,0.0002131866370512451
11028399,0.00021962549179847384
11028400,0.0005489737211090506
11028800,0.00015064142738981448
11029937,-4.033044707040022e-05
11030361,0.0
11030690,0.0007716263157894738
11030998,0.0031980141843971637
11031271,0.0
11031272,-0.0012378394736842105
11031303,0.0006185103913219789
11031305,0.0016264332334882529
11031815,0.0004666854368932039
11031891,0.04896191818181818
11032684,0.0003010811885482938
11033188,-6.730560000000001e-05
11033243,0.0008646379266590534
11033566,0.00088408872651357
11033843,0.0
11034420,0.0003342741626007346
11034708,0.0008605700000000001
11035020,-0.0014185150000000002
11035226,0.0006162025019873645
11035968,0.041314616959064326
11036459,0.0008761351594521644
11036593,0.0005255896489906207
11036743,0.001711625
11036765,-0.00017008333333333334
11037585,0.001428258872810358
11037702,0.0184170655
11037737,0.0
11037808,0.0
11038103,0.0005300564163017851
11038164,0.0009340097222222224
11038708,0.0006483235714285715
11038731,-0.0001036
11038797,0.0
11039746,0.004049007352941177
11039783,0.000188849
11040116,0.0013749169110459432
11040726,0.012497480953958268
11040931,0.0010825865309318713
11041146,0.0009223204081632652
11042234,0.00177774
