Component,ParameterCM1,Sales Product,Site CodeCM1,2013CM1,2014CM1,2015CM1,January 2015CM1,February 2015CM1,March 2015CM1,April 2015CM1,May 2015CM1,June 2015CM1,July 2015CM1,August 2015CM1,September 2015CM1,October 2015CM1,November 2015CM1,December 2015CM1,Unnamed: 22CM1,Unnamed: 23CM1,Unnamed: 24CM1,ParameterAmount,Site CodeAmount,2013Amount,2014Amount,2015Amount,January 2015Amount,February 2015Amount,March 2015Amount,April 2015Amount,May 2015Amount,June 2015Amount,July 2015Amount,August 2015Amount,September 2015Amount,October 2015Amount,November 2015Amount,December 2015Amount,Unnamed: 22Amount,Unnamed: 23Amount,Unnamed: 24Amount,SpecificCM1
10538689,CM1,121804978,200,1431729.9300000002,1345865.47,1949110.82,188042.09999999998,107721.9,209612.24,138919.58,131982.91,113682.16,240470.78000000003,157024.97999999998,90348.15999999999,181245.33000000002,260811.55000000002,92877.41,0.0,0.0,0.0,Amount,200,2064491.0,1866117.0,1986286.0,188427.5,100629.5,219657.5,159336.5,149045.5,131114.0,252632.5,159948.0,85519.5,183020.0,257092.0,99863.5,0.0,0.0,0.0,0.9812840749016003
10538696,CM1,60748956,100,360119.62,321225.82,386209.79000000004,34052.04,51748.94,16686.449999999997,38529.19,12135.91,12062.13,44280.41,20087.35,64637.31,13091.47,31957.37,39919.08,0.0,0.0,0.0,Amount,100,454485.5,378277.5,334273.0,29843.5,47244.0,11200.5,36522.5,10600.0,8400.0,46720.5,15600.0,53281.5,11200.5,28400.0,35260.0,0.0,0.0,0.0,1.1553723752741025
10538698,CM1,60749010,100,49161.66,1543982.18,718587.59,254595.34,99556.43,49198.3,23144.55,-5850.0,71348.0,81604.74,13117.08,12787.08,8295.3,97921.35,11756.36,0.0,0.0,0.0,Amount,100,72679.5,3098042.5,733848.5,234246.0,85172.0,42461.0,20007.5,8.5,86666.0,111931.5,9216.0,10200.5,8007.5,116530.5,9401.5,0.0,0.0,0.0,0.9792042771771012
10538701,CM1,30188719,50,138494.9,116587.86,174383.39,14578.71,34995.21,17993.5,27393.74,11982.95,3074.73,18439.26,23568.3,5142.59,0.0,7949.7,12626.7,0.0,0.0,0.0,Amount,50,173659.5,135844.0,147823.5,12021.0,26002.5,14400.0,22400.0,10400.0,3200.0,15200.0,22400.0,4200.0,0.0,6400.0,11200.0,0.0,0.0,0.0,1.1796729883949442
10538939,CM1,60756774,100,2607909.6399999997,3059622.01,4039198.52,265091.1,293286.89,483867.0,394406.65,352150.43,368326.44,347717.83,184751.48,424499.25,336327.71,322445.96,228130.19,0.0,0.0,0.0,Amount,100,2561208.0,3107366.0,3514818.0,243450.0,262621.0,414705.0,360636.0,295545.0,355987.0,322258.0,160332.0,371557.0,293525.0,272697.0,161505.0,0.0,0.0,0.0,1.1491913720710432
10538949,CM1,30189154,50,686129.9,797452.31,447082.53,0.0,318325.85,7979.16,0.0,0.0,0.0,97848.8,-6185.21,0.0,0.0,0.0,29113.93,0.0,0.0,0.0,Amount,50,26680.0,31510.0,19090.0,0.0,13340.0,0.0,0.0,0.0,0.0,5060.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0,0.0,23.419723939235205
10539409,CM1,60786989,100,299412.79000000004,258126.31,322959.17,23076.37,37275.75,4162.12,44423.18,14059.94,22210.129999999997,34445.24,60230.25,22548.82,15453.25,13793.6,32179.17,0.0,0.0,0.0,Amount,100,13468.5,11764.0,15095.0,1080.0,1620.0,205.0,2255.0,625.0,1075.0,1420.0,3215.0,1020.0,620.0,575.0,1385.0,0.0,0.0,0.0,21.395108976482277
10539448,CM1,30189350,50,85873.36,262375.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,104860.1,323041.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
10539864,CM1,30189674,50,58350.36,233739.11,240322.74,52278.91,0.0,46396.61,6810.4,0.0,-258.95,61356.37,704.63,42819.46,5768.69,14140.71,10303.63,0.0,0.0,0.0,Amount,50,58920.0,164580.0,130395.0,30200.0,0.0,24640.0,1840.0,0.0,0.0,41100.0,0.0,20420.0,1840.0,5985.0,4370.0,0.0,0.0,0.0,1.8430364661221672
10540892,CM1,60750394,100,219106.26,283136.47,356228.07,11244.04,34125.51,29276.75,42975.990000000005,20767.18,23628.56,48291.42,19556.19,31341.8,44337.35,22670.24,23486.08,0.0,0.0,0.0,Amount,100,286670.5,340639.5,322396.5,8362.0,35330.0,26410.0,41700.0,16720.0,19000.0,40261.0,16720.0,31928.5,45680.5,13684.0,26600.5,0.0,0.0,0.0,1.1049377707264192
10540910,CM1,30190155,50,151610.24,113328.68,221806.26,35224.15,19701.77,22691.52,6377.34,5010.85,34823.81,16677.98,5906.22,17249.64,19188.7,25683.34,13646.78,0.0,0.0,0.0,Amount,50,247212.0,225533.5,242075.5,46740.0,27550.0,23560.0,5510.0,4370.0,34960.0,12924.0,5320.0,15010.5,21661.0,34581.0,9889.0,0.0,0.0,0.0,0.9162689326263914
10540926,CM1,90957388,150,217443.68,228326.18,210235.61,4643.05,15473.94,27243.069999999996,12638.93,26750.589999999997,9563.95,11731.34,20941.63,34370.0,33969.75,6186.75,7120.3,0.0,0.0,0.0,Amount,150,429145.5,405381.0,283486.5,13680.0,22990.0,34771.0,19000.0,26980.0,9500.0,19000.0,29640.0,39901.5,43324.0,6460.0,18240.0,0.0,0.0,0.0,0.7416071312037786
10541668,CM1,60462602,100,129428.53,202019.23,177425.15,13920.18,4641.86,26079.91,32454.33,8060.01,17338.93,21921.2,11030.22,8058.96,15820.28,2584.22,11754.12,0.0,0.0,0.0,Amount,100,6282.4,7583.2,7840.5,620.6,242.0,1240.6,1461.2,420.5,823.2,965.3,460.6,400.0,664.3,121.1,421.1,0.0,0.0,0.0,22.629315732415023
10542148,CM1,30190655,50,32128.25,28907.97,60867.27,6319.69,0.0,5509.17,315.48,18766.12,1470.6,6698.49,0.0,0.0,-2.26,11543.3,5069.33,0.0,0.0,0.0,Amount,50,2249.7,1991.0,3604.2,400.9,1.0,400.4,20.6,1200.0,80.1,400.0,0.0,1.1,0.0,800.0,300.1,0.0,0.0,0.0,16.88787248210421
10542317,CM1,152168480,250,2185107.62,1754332.55,3259798.3000000003,159690.07,234626.09000000003,249897.85,318490.84,89550.51999999999,253179.1,212708.33,289618.61,453193.04,131294.99,145168.37,349801.55,0.0,0.0,0.0,Amount,250,2693886.0,2154287.5,2693028.0,163647.5,218534.0,292290.0,229790.0,73200.0,241390.5,185852.5,256511.0,447811.5,125470.0,151031.0,307500.0,0.0,0.0,0.0,1.2104583762218588
10542329,CM1,30190871,50,207828.38,242786.74,219406.1,15407.0,14954.91,12597.16,27685.65,9770.09,24112.02,33560.25,34909.74,4044.84,16693.45,14573.06,9868.3,0.0,0.0,0.0,Amount,50,5893.2,6746.1,6271.6,452.9,407.2,345.4,826.2,272.1,676.5,964.1,1005.1,120.1,480.4,421.3,300.3,0.0,0.0,0.0,34.98407105044964
10542819,CM1,30191424,50,58790.78,37327.29,134469.27,0.0,90821.96,-116.46,0.0,0.0,0.0,0.0,0.0,43763.77,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,26280.0,16201.0,47520.0,0.0,31440.0,0.0,0.0,0.0,0.0,0.0,0.0,16080.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82974053030303
10542880,CM1,30191484,50,1269924.63,1154014.11,1409485.12,114958.11,144014.61,120952.06,140003.9,84332.47,110709.61,105201.89,110053.64,121929.17,157605.15,120843.94,78880.57,0.0,0.0,0.0,Amount,50,1333760.0,1436580.0,1412720.0,114300.0,135680.0,111220.0,135220.0,110260.0,113140.0,111620.0,112120.0,135100.0,151860.0,114100.0,68100.0,0.0,0.0,0.0,0.9977101761141628
10543504,CM1,30237094,50,-4109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10543585,CM1,30192004,50,165854.87,188790.0,141110.03,6132.85,18073.48,37305.49,0.0,13731.46,15647.79,5698.84,1418.33,-1335.36,44772.47,-179.98,-189.95,0.0,0.0,0.0,Amount,50,36007.25,43875.0,25875.0,1350.0,3600.0,7200.0,0.0,2250.0,2250.0,900.0,225.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,5.453527729468599
10543651,CM1,30192078,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10543658,CM1,30192085,50,135334.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,7030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10543759,CM1,30060634,50,471807.38,90690.38,48115.52,8501.04,1729.42,4080.49,685.39,2732.85,1645.29,10174.24,2862.93,2063.06,8164.08,4209.74,1266.99,0.0,0.0,0.0,Amount,50,621042.0,99400.0,127600.0,10400.0,2400.0,5600.0,800.0,4000.0,3200.0,48000.0,4800.0,19200.0,22000.0,5600.0,1600.0,0.0,0.0,0.0,0.3770808777429467
10543927,CM1,30192345,50,271517.31,288023.66,205360.58,34902.1,28199.06,23253.88,27023.21,23999.9,5531.5,-14612.91,20308.77,7925.21,8562.56,22625.74,17436.04,0.0,0.0,0.0,Amount,50,639510.0,595655.0,613710.0,63130.0,53985.0,44625.0,48320.0,47140.0,62450.0,53900.0,69440.0,32200.0,32260.0,62160.0,44100.0,0.0,0.0,0.0,0.3346215313421648
10544021,CM1,30647008,50,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544027,CM1,30192506,50,356676.45,157528.86,467882.73,3813.84,81534.69,43831.38,-9.0,-1.42,102146.65,61901.0,-208.31,-0.84,0.0,-1452.41,161742.7,0.0,0.0,0.0,Amount,50,30615.0,15610.0,32790.0,205.0,7200.0,3350.0,0.0,0.0,6465.0,3500.0,50.0,5.0,15.0,0.0,12000.0,0.0,0.0,0.0,14.26906770356816
10544098,CM1,30192511,50,21317.17,29615.45,25001.77,2169.6,2284.02,0.0,2926.41,5320.97,0.0,2062.13,2372.31,0.0,2170.19,5846.14,-150.0,0.0,0.0,0.0,Amount,50,189000.0,205005.0,160140.0,14380.0,14720.0,0.0,18180.0,34340.0,0.0,14520.0,15020.0,0.0,14700.0,34280.0,0.0,0.0,0.0,0.0,0.1561244536030973
10544104,CM1,30192500,50,366261.4,186505.03,253684.98,0.0,20936.45,25659.85,15346.59,25854.45,13979.36,43074.94,8272.44,30524.63,37092.07,17992.29,14951.91,0.0,0.0,0.0,Amount,50,694800.0,423260.0,495940.0,0.0,39000.0,46120.0,35660.0,50160.0,36020.0,86620.0,18160.0,46360.0,73860.0,27940.0,36040.0,0.0,0.0,0.0,0.5115235310723072
10544185,CM1,30192558,50,-1618.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,-27134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10544219,CM1,30192572,50,1398737.74,1656577.8,1416917.98,130303.62,193487.98,181358.35,157780.51,121854.23,98929.28,131300.79,164164.45,63398.13,89083.55,69944.0,15313.09,0.0,0.0,0.0,Amount,50,4683340.0,5303324.25,4519004.25,438182.0,535400.0,570000.0,485800.0,440060.0,329060.0,415000.0,478200.0,232380.0,322220.25,223480.0,49222.0,0.0,0.0,0.0,0.3135465030819566
10544261,CM1,30192620,50,263747.77,294644.78,426497.15,49964.37,16028.14,32543.12,33015.25,17207.67,20291.25,40479.96,49258.65,86661.41,26480.83,15036.5,39530.0,0.0,0.0,0.0,Amount,50,766122.8,836340.0,1172080.8,120820.0,77640.0,88560.0,93040.8,67520.0,68260.0,161620.0,89600.0,155960.0,123380.0,66640.0,59040.0,0.0,0.0,0.0,0.3638803314583773
10544271,CM1,30192626,50,2698738.63,2544551.53,2565719.28,140650.08,362804.82,235646.84,317076.05,137091.76,159000.39,261959.64,144466.14,286586.11,228382.02,249806.92,44185.33,0.0,0.0,0.0,Amount,50,6608382.3,5850641.8,5633849.0,270260.0,675410.0,481691.5,657293.0,291620.0,325050.0,547990.9,320961.8,577420.9,525320.0,547570.9,413260.0,0.0,0.0,0.0,0.4554114389647291
10544278,CM1,90708395,150,8967097.91,7278031.63,10140689.9,1504683.68,618391.11,443241.59,1272756.87,332832.0,986309.69,692322.8400000001,1391846.21,708086.02,788963.2,588838.87,807984.59,0.0,0.0,0.0,Amount,150,21495870.5,23721390.5,31035888.0,4427060.0,1987502.0,1227964.0,3870090.0,1039300.0,3025147.0,2048679.0,4264468.0,2459824.0,2266112.0,1907740.0,2512002.0,0.0,0.0,0.0,0.3267407686224412
10544296,CM1,30192654,50,361872.01,175585.01,298531.45,176681.05,0.0,0.0,0.0,0.0,0.0,121850.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,42361.2,20186.4,34301.2,20300.0,0.0,0.0,0.0,0.4,0.0,14000.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.70323632992432
10544332,CM1,30207935,50,4119838.05,3307871.08,3593353.06,453930.23,323419.28,223701.61,286748.76,204076.82,125271.48,498058.68,172908.26,131131.28,372520.21,369403.44,432183.01,0.0,0.0,0.0,Amount,50,19691498.0,18705195.0,18889390.0,1858802.0,1505534.0,1463012.0,1726918.0,1458962.0,1572227.0,2188934.0,1206650.0,826611.0,1579797.0,1643971.0,1857972.0,0.0,0.0,0.0,0.19023129174631898
10544362,CM1,30192864,50,1151043.02,1364303.34,2223349.99,204056.05,144894.01,243014.87,167374.7,122376.06,78113.21,194936.07,85751.77,218963.45,591595.21,81097.27,91177.32,0.0,0.0,0.0,Amount,50,3928980.0,4509270.0,4940230.0,385210.0,287720.0,435080.0,437420.0,285320.0,197200.0,583400.0,210060.0,507560.0,1229820.0,187460.0,193980.0,0.0,0.0,0.0,0.4500498944381133
10544367,CM1,30192870,50,416774.73,568156.54,822832.44,114379.84,47747.15,103682.57,57643.26,40637.82,35360.07,66352.47,81616.11,64298.97,68709.91,37626.46,104777.81,0.0,0.0,0.0,Amount,50,1381181.0,1760276.5,1792546.5,215925.0,86340.0,241280.0,127500.0,105240.0,126080.0,150241.5,156900.0,136480.0,130160.0,104420.0,211980.0,0.0,0.0,0.0,0.45902989964277074
10544371,CM1,30192885,50,157938.97,225138.38,320278.97,18474.9,10178.35,29713.52,30692.79,43556.63,32925.54,40846.09,40189.7,33046.15,30492.32,10162.98,0.0,0.0,0.0,0.0,Amount,50,352180.0,629440.0,761260.0,45300.0,23100.0,67460.0,73140.0,116060.0,90140.0,93880.0,92480.0,69700.0,66900.0,23100.0,0.0,0.0,0.0,0.0,0.4207221842734414
10544377,CM1,30192901,50,1523943.51,1857437.1,2202968.84,190007.31,185600.29,18250.7,19009.8,254192.45,32784.28,396797.37,121539.52,329919.58,414731.99,131996.65,110954.39,0.0,0.0,0.0,Amount,50,281596.0,316969.5,366492.0,28225.0,40003.0,3052.0,8201.5,35002.5,6162.0,62001.5,27205.0,52201.5,59150.0,24029.5,21258.5,0.0,0.0,0.0,6.010960239241238
10544389,CM1,30192927,50,8970.13,7845.46,-1902.19,-6887.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,1000.0,875.0,1975.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9631341772151899
10544463,CM1,30193006,50,100597.19,78786.73,94266.44,1905.95,50609.79,-1.82,-49.03,29332.4,9488.21,0.0,0.0,0.0,0.0,2978.83,2.11,0.0,0.0,0.0,Amount,50,12100.0,8804.5,10122.5,2.5,6600.0,0.0,0.0,2640.0,660.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,9.312565077796988
10544699,CM1,30193259,50,0.0,18559.61,28468.72,0.0,17977.82,0.0,107.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10383.88,0.0,0.0,0.0,Amount,50,0.0,1696.0,3314.0,0.0,1635.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,0.0,0.0,0.0,8.590440555220278
10544701,CM1,60838640,100,805334.43,1257490.38,1111892.69,88581.03,45986.64,85208.2,202765.5,23056.08,331682.28,-11528.35,25416.94,110252.29000000001,71244.15,102090.62,37137.31,0.0,0.0,0.0,Amount,100,76110.0,115090.0,133739.0,7652.0,4050.0,7050.0,21387.0,1500.0,41685.0,2190.0,1500.0,17310.0,6765.0,17400.0,5250.0,0.0,0.0,0.0,8.313900133842782
10544702,CM1,30193263,50,80067.3,25233.31,86832.02,0.0,13589.86,765.61,10239.93,9705.38,21435.43,0.0,0.0,0.0,0.0,31095.81,0.0,0.0,0.0,0.0,Amount,50,5835.0,1770.0,9825.0,0.0,1605.0,105.0,1125.0,750.0,2415.0,0.0,0.0,0.0,0.0,3825.0,0.0,0.0,0.0,0.0,8.837864631043258
10544920,CM1,30526327,50,75295.46,182074.33,282249.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8449.29,87633.57,186166.91,0.0,0.0,0.0,0.0,Amount,50,36324.0,41940.0,43750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,13600.0,28800.0,0.0,0.0,0.0,0.0,6.451423314285715
10544997,CM1,30193637,50,196849.49,257345.67,508083.56,117179.87,37601.09,8097.44,7891.13,-2379.72,22099.52,312182.33,29095.67,42201.46,24759.36,29034.43,5880.14,0.0,0.0,0.0,Amount,50,485940.0,590460.0,1595840.0,287210.0,198720.0,82680.0,134920.0,34850.0,66920.0,532110.0,42610.0,69420.0,49000.0,49000.0,48400.0,0.0,0.0,0.0,0.31838001303388813
10545234,CM1,30230918,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10547097,CM1,30197551,50,262305.25,392568.99,224635.27,5263.54,20918.42,15682.02,19095.95,21832.53,20267.04,28306.48,8588.35,14109.63,35347.73,18973.89,14923.55,0.0,0.0,0.0,Amount,50,578783.12,811440.0,499389.1,7130.0,36800.0,31280.0,46920.0,48760.0,40940.0,48293.8,22080.0,27830.0,94296.9,48449.2,46609.2,0.0,0.0,0.0,0.4498201302351213
10552174,CM1,60774653,100,407612.18000000005,364547.44,397888.38,25331.309999999998,44941.64,21925.13,19916.23,40315.13,28223.57,32260.92,51359.5,44952.03,40090.719999999994,42491.86,6237.18,0.0,0.0,0.0,Amount,100,499724.5,479469.5,465575.0,28820.5,53823.0,29062.0,25260.0,49940.0,32725.0,34141.5,55380.0,52161.5,47760.0,51401.5,5100.0,0.0,0.0,0.0,0.854617150834989
10552197,CM1,30194119,50,-1136.44,0.0,-6090.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6090.37,0.0,0.0,0.0,Amount,50,-109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552205,CM1,91056855,150,440455.59,572278.6,513936.61,17920.21,53025.17,63704.96,36652.34,18176.93,84667.76999999999,47614.700000000004,63289.490000000005,21317.45,48563.92999999999,26184.61,30921.4,0.0,0.0,0.0,Amount,150,575879.5,712643.0,494136.5,15080.5,55942.5,65117.0,27611.0,24966.0,77463.0,51407.5,61640.0,20460.0,42300.0,28245.5,23903.5,0.0,0.0,0.0,1.0400701223244995
10552322,CM1,30204228,50,-217.87,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.1,1.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
10552353,CM1,60568628,100,4519023.16,4511641.720000001,4882817.38,253237.49,264354.5,395951.54000000004,470327.15,510955.23,607034.91,586207.1900000001,356999.14,482696.28,407466.66000000003,331414.74,181620.64,0.0,0.0,0.0,Amount,100,9031777.0,9079416.0,8831842.0,383292.0,442927.0,744042.0,922613.0,958738.0,1183974.0,1145717.0,682404.0,872319.0,723749.0,559988.0,212079.0,0.0,0.0,0.0,0.5528651191903116
10552423,CM1,30204368,50,212435.14,241204.75,231468.34,18291.92,18056.37,20966.13,21548.92,21008.82,33897.33,1418.7,28275.54,16940.03,26345.21,6238.75,18480.62,0.0,0.0,0.0,Amount,50,167489.0,189695.0,179715.0,13340.0,13230.0,17310.0,16400.0,17700.0,27540.0,1120.0,22110.0,12650.0,21275.0,4400.0,12640.0,0.0,0.0,0.0,1.2879745152046296
10552645,CM1,60782948,100,1446371.76,1510669.65,1521372.45,96541.73,79758.3,156762.5,133588.61,144508.38,142818.41,169021.04,66201.16,171772.03,129621.73,102594.53,132752.0,0.0,0.0,0.0,Amount,100,315959.0,323687.25,321468.75,21236.75,16016.5,32440.5,28368.0,31935.5,28398.0,39723.75,12636.25,38206.0,26131.5,20999.0,25377.0,0.0,0.0,0.0,4.732567162438029
10552960,CM1,30205118,50,0.0,440.55,-1875.1,-1875.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,0.0,30.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.501999999999995
10553198,CM1,30205343,50,34740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amount,50,25221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553862,CM1,30206474,50,347212.41,283163.63,294751.62,31774.08,24717.57,24978.45,21694.98,24120.26,25970.46,21875.49,18757.86,31423.09,27238.79,19990.83,22209.76,0.0,0.0,0.0,Amount,50,2204420.0,1246690.0,1257710.0,99690.0,99780.0,119570.0,100000.0,119770.0,119620.0,99830.0,79830.0,139570.0,119970.0,79950.0,80130.0,0.0,0.0,0.0,0.23435578949042307
10553863,CM1,30206476,50,494864.81,568371.48,459151.42,52310.64,42975.53,43001.4,39403.76,24597.06,33143.62,42259.51,30372.1,31177.78,45420.99,40009.55,34479.48,0.0,0.0,0.0,Amount,50,1506590.0,1438360.0,1390510.0,124000.0,128650.0,133740.0,115540.0,75140.0,115070.0,141920.0,96450.0,99900.0,143180.0,118410.0,98510.0,0.0,0.0,0.0,0.33020360874786947
10553867,CM1,30206477,50,5319.34,7379.6,9062.72,1336.64,951.84,758.46,883.78,846.11,700.34,660.41,574.98,695.25,593.65,527.94,533.32,0.0,0.0,0.0,Amount,50,84987.63,89129.95,98174.44,11879.14,10339.42,8286.46,9127.3,9074.52,8369.27,7902.44,6691.23,8136.31,6665.75,5825.82,5876.78,0.0,0.0,0.0,0.0923124185887895
10553996,CM1,60447390,100,396486.66000000003,510151.47,632118.1599999999,60987.46000000001,47507.189999999995,31041.36,69169.84,39032.21,64658.78,45741.93,69001.46,35312.32,52244.95,52408.11,60882.840000000004,0.0,0.0,0.0,Amount,100,315016.0,378023.0,373525.0,36901.0,28800.0,17101.0,38700.0,23401.0,39600.0,25200.0,41405.0,22500.0,32400.0,30617.0,36900.0,0.0,0.0,0.0,1.6923048256475468
10554266,CM1,30206536,50,0.0,0.0,320844.1,0.0,0.0,0.0,15122.42,3145.06,0.0,0.0,7599.66,43740.54,160563.67,4148.67,86524.08,0.0,0.0,0.0,Amount,50,0.0,0.0,232400.0,0.0,0.0,0.0,8000.0,2000.0,0.0,0.0,8000.0,40000.0,144000.0,3200.0,27200.0,0.0,0.0,0.0,1.3805684165232357
10554322,CM1,30206601,50,363299.6,387977.34,243859.09,9317.6,-264.65,8938.85,103397.09,0.0,-18.42,92505.17,4790.78,0.7,18055.62,-2.43,3015.81,0.0,0.0,0.0,Amount,50,147775.0,197000.0,114025.0,2000.0,0.0,2000.0,54000.0,0.0,25.0,50500.0,1000.0,0.0,4000.0,0.0,500.0,0.0,0.0,0.0,2.1386458232843673
10554456,CM1,30206750,50,2941483.23,3135180.46,4131638.94,322181.17,357775.08,380213.27,291062.0,353224.65,311525.13,297969.87,348267.84,294257.95,420587.31,458832.13,295742.54,0.0,0.0,0.0,Amount,50,3449520.0,3803200.0,4688120.0,372700.0,392540.0,416060.0,350240.0,414360.0,371300.0,371740.0,413340.0,346380.0,435480.0,477200.0,326780.0,0.0,0.0,0.0,0.8812997406209738
10554533,CM1,30209348,50,470599.58,641411.05,875458.12,90618.58,79294.62,87753.71,82624.12,70622.79,72238.95,94897.49,76373.92,66028.78,59612.96,47604.06,47788.14,0.0,0.0,0.0,Amount,50,10455840.0,14121803.0,11895100.0,1191560.0,1162020.0,1277640.0,1103300.0,868280.0,1045380.0,1275340.0,1015960.0,869620.0,810820.0,638160.0,637020.0,0.0,0.0,0.0,0.07359821439079957
10554542,CM1,30206856,50,-1109.76,1434449.46,3438042.1,217694.23,252195.68,260323.82,267530.31,282048.41,253364.36,366057.07,261661.69,378037.78,304709.93,318331.23,276087.59,0.0,0.0,0.0,Amount,50,0.0,1913498.914,4112671.2,285756.0,334125.0,342360.0,345164.0,359229.0,291026.0,424269.0,294089.0,423534.0,359308.0,348319.2,305492.0,0.0,0.0,0.0,0.8359632785621179
10554567,CM1,30272075,50,200588.91,170710.42,170554.9,18326.62,16409.08,12679.02,14370.09,3635.2,17573.6,9797.92,9103.29,13731.77,19443.62,20058.26,15426.43,0.0,0.0,0.0,Amount,50,1630500.0,1431100.0,1406300.0,143900.0,104160.0,113240.0,102680.0,150820.0,134020.0,69400.0,68380.0,106680.0,161180.0,155720.0,96120.0,0.0,0.0,0.0,0.12127917229609614
10554661,CM1,30236677,50,1562414.73,1980211.63,3171010.38,210011.66,335992.41,231650.09,253197.2,305603.54,313533.03,323946.06,122494.44,221558.7,197622.99,406185.77,240467.83,0.0,0.0,0.0,Amount,50,2018865.0,2273750.0,2627220.0,173200.0,244800.0,187670.0,165950.0,244470.0,298140.0,283960.0,101100.0,186420.0,164390.0,357980.0,219140.0,0.0,0.0,0.0,1.2069831913581657
